album_name,artist_name,track_name,platform,Track Played Date,No of Albums,No of Artists,No of Tracks,Milliseconds Played,Avg Listening Time (min)
Can't Stop Won't Stop,The Maine,I Must Be Dreaming,android,2020-12-12 00:00:00,1,1,1,1209,0.02015
Can't Stop Won't Stop,The Maine,I Must Be Dreaming,android,2021-02-15 00:00:00,1,1,1,14382,0.2397
Can't Stop Won't Stop,The Maine,I Must Be Dreaming,android,2022-01-01 00:00:00,1,1,1,103809,1.73015
Can't Stop Won't Stop,The Maine,I Must Be Dreaming,android,2022-04-23 00:00:00,1,1,1,166253,2.7708833333333334
Can't Stop Won't Stop,The Maine,I Must Be Dreaming,android,2023-05-17 00:00:00,1,1,1,1073,0.017883333333333334
Can't Stop Won't Stop,The Maine,I Must Be Dreaming,android,2024-04-13 00:00:00,1,1,1,2832,0.0472
Can't Stop Won't Stop,The Maine,I Must Be Dreaming,android,2024-10-04 00:00:00,1,1,1,166253,2.7708833333333334
Can't Stop Won't Stop,The Maine,Whoever She Is,android,2018-12-19 00:00:00,1,1,1,221120,3.6853333333333333
Can't Stop Won't Stop,The Maine,Whoever She Is,android,2019-07-12 00:00:00,1,1,1,0,0
Can't Stop Won't Stop,The Maine,Whoever She Is,android,2019-07-20 00:00:00,1,1,1,59393,0.9898833333333333
Can't Stop Won't Stop,The Maine,Whoever She Is,android,2019-08-13 00:00:00,1,1,1,3663,0.02035
Can't Stop Won't Stop,The Maine,Whoever She Is,android,2020-06-14 00:00:00,1,1,1,221120,3.6853333333333333
Can't Stop Won't Stop,The Maine,Whoever She Is,android,2020-08-16 00:00:00,1,1,1,1054,0.017566666666666668
Can't Stop Won't Stop,The Maine,Whoever She Is,android,2020-09-06 00:00:00,1,1,1,0,0
Can't Stop Won't Stop,The Maine,Whoever She Is,android,2020-10-09 00:00:00,1,1,1,3024,0.0504
Can't Stop Won't Stop,The Maine,Whoever She Is,android,2020-12-13 00:00:00,1,1,1,39713,0.6618833333333334
Can't Stop Won't Stop,The Maine,Whoever She Is,android,2020-12-14 00:00:00,1,1,1,216,0.0036
Can't Stop Won't Stop,The Maine,Whoever She Is,android,2021-04-21 00:00:00,1,1,1,8851,0.07375833333333333
Can't Stop Won't Stop,The Maine,Whoever She Is,android,2021-07-06 00:00:00,1,1,1,2867,0.04778333333333333
Can't Stop Won't Stop,The Maine,Whoever She Is,android,2021-09-15 00:00:00,1,1,1,1282,0.021366666666666666
Can't Stop Won't Stop,The Maine,Whoever She Is,android,2022-05-02 00:00:00,1,1,1,1193,0.019883333333333333
Can't Stop Won't Stop,The Maine,Whoever She Is,android,2022-07-15 00:00:00,1,1,1,221120,3.6853333333333333
Can't Stop Won't Stop,The Maine,Whoever She Is,android,2023-01-01 00:00:00,1,1,1,221120,3.6853333333333333
Can't Stop Won't Stop,The Maine,Whoever She Is,android,2023-06-10 00:00:00,1,1,1,23,0.00038333333333333334
Can't Stop Won't Stop,The Maine,Whoever She Is,android,2023-06-24 00:00:00,1,1,1,221120,3.6853333333333333
Can't Stop Won't Stop,The Maine,Whoever She Is,android,2024-09-13 00:00:00,1,1,1,221120,3.6853333333333333
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Everything I Ask For,android,2016-12-07 00:00:00,1,1,1,2047,0.03411666666666666
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Everything I Ask For,android,2017-01-13 00:00:00,1,1,1,6541,0.10901666666666666
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Everything I Ask For,android,2017-01-15 00:00:00,1,1,1,2610,0.0435
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Everything I Ask For,android,2017-09-06 00:00:00,1,1,1,3767,0.06278333333333333
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Everything I Ask For,android,2017-09-08 00:00:00,1,1,1,2285,0.03808333333333333
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Everything I Ask For,android,2017-11-18 00:00:00,1,1,1,157453,2.624216666666667
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Everything I Ask For,android,2018-06-15 00:00:00,1,1,1,157453,2.624216666666667
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Everything I Ask For,android,2018-06-27 00:00:00,1,1,1,157453,2.624216666666667
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Everything I Ask For,android,2018-11-05 00:00:00,1,1,1,5400,0.09
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Everything I Ask For,android,2018-11-30 00:00:00,1,1,1,81012,1.3502
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Everything I Ask For,windows,2016-12-15 00:00:00,1,1,1,29400,0.49
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Girls Do What They Want,windows,2016-12-15 00:00:00,1,1,1,840,0.014
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,I Must Be Dreaming,android,2017-01-06 00:00:00,1,1,1,3034,0.05056666666666667
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,I Must Be Dreaming,android,2017-04-01 00:00:00,1,1,1,2386,0.039766666666666665
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,I Must Be Dreaming,android,2017-07-17 00:00:00,1,1,1,2288,0.03813333333333333
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,I Must Be Dreaming,android,2017-09-03 00:00:00,1,1,1,0,0
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,I Must Be Dreaming,android,2017-09-06 00:00:00,1,1,1,1090,0.018166666666666668
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,I Must Be Dreaming,android,2017-11-27 00:00:00,1,1,1,166253,2.7708833333333334
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,I Must Be Dreaming,android,2018-01-03 00:00:00,1,1,1,166253,2.7708833333333334
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,I Must Be Dreaming,android,2018-06-27 00:00:00,1,1,1,166253,2.7708833333333334
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,I Must Be Dreaming,android,2018-07-07 00:00:00,1,1,1,166253,2.7708833333333334
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,I Must Be Dreaming,android,2018-11-30 00:00:00,1,1,1,166209,2.77015
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,I Must Be Dreaming,windows,2016-12-15 00:00:00,1,1,1,40580,0.6763333333333333
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Into Your Arms,windows,2016-12-15 00:00:00,1,1,1,61260,1.021
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Mr. Winter,windows,2016-12-15 00:00:00,1,1,1,3810,0.0635
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,We All Roll Along,windows,2016-12-15 00:00:00,1,1,1,43120,0.35933333333333334
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Whoever She Is,android,2016-12-16 00:00:00,1,1,1,221120,3.6853333333333333
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Whoever She Is,android,2017-01-08 00:00:00,1,1,1,130967,2.1827833333333335
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Whoever She Is,android,2017-07-06 00:00:00,1,1,1,2531,0.04218333333333334
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Whoever She Is,android,2017-07-08 00:00:00,1,1,1,1372,0.022866666666666667
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Whoever She Is,android,2017-07-18 00:00:00,1,1,1,1990,0.033166666666666664
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Whoever She Is,android,2017-08-12 00:00:00,1,1,1,221120,3.6853333333333333
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Whoever She Is,android,2017-08-25 00:00:00,1,1,1,2163,0.03605
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Whoever She Is,android,2017-09-06 00:00:00,1,1,1,0,0
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Whoever She Is,android,2018-05-14 00:00:00,1,1,1,5021,0.08368333333333333
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Whoever She Is,android,2018-05-23 00:00:00,1,1,1,2352,0.0392
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Whoever She Is,android,2018-05-29 00:00:00,1,1,1,221120,3.6853333333333333
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Whoever She Is,android,2018-06-27 00:00:00,1,1,1,221120,3.6853333333333333
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Whoever She Is,android,2018-11-06 00:00:00,1,1,1,8234,0.13723333333333335
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Whoever She Is,android,2018-11-14 00:00:00,1,1,1,2361,0.03935
Can't Stop Won't Stop (Holiday Deluxe Edition),The Maine,Whoever She Is,windows,2016-12-15 00:00:00,1,1,1,95050,1.5841666666666667
Can't You Hear Me Knocking,The Rolling Stones,Can't You Hear Me Knocking - Alternate Version,android,2015-06-14 00:00:00,1,1,1,33994,0.5665666666666667
Canta En Español Con Los Panchos,Eydie Gormé,Historia de un amor,android,2024-01-06 00:00:00,1,1,1,150866,2.5144333333333333
Canta En Español Con Los Panchos,Eydie Gormé,Nosotros,android,2024-01-06 00:00:00,1,1,1,164000,2.7333333333333334
Canta En Español Con Los Panchos,Eydie Gormé,Sabor a Mí,android,2024-01-06 00:00:00,1,1,1,168400,2.8066666666666666
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2019-08-22 00:00:00,1,1,1,176000,2.933333333333333
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2019-09-14 00:00:00,1,1,1,176000,2.933333333333333
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2019-10-30 00:00:00,1,1,1,1835,0.030583333333333334
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2020-01-17 00:00:00,1,1,1,176000,2.933333333333333
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2020-02-03 00:00:00,1,1,1,176000,2.933333333333333
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2020-05-30 00:00:00,1,1,1,615,0.01025
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2020-06-15 00:00:00,1,1,1,176000,2.933333333333333
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2020-10-04 00:00:00,1,1,1,176000,2.933333333333333
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2020-10-11 00:00:00,1,1,1,1869,0.03115
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2020-10-21 00:00:00,1,1,1,176000,2.933333333333333
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2020-10-22 00:00:00,1,1,1,730,0.012166666666666666
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2021-03-10 00:00:00,1,1,1,585,0.00975
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2021-03-16 00:00:00,1,1,1,98968,1.6494666666666666
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2021-04-05 00:00:00,1,1,1,1183,0.019716666666666667
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2021-04-09 00:00:00,1,1,1,79852,1.3308666666666666
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2021-05-10 00:00:00,1,1,1,958,0.015966666666666667
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2021-08-01 00:00:00,1,1,1,176000,2.933333333333333
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2021-09-16 00:00:00,1,1,1,176000,2.933333333333333
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2021-10-24 00:00:00,1,1,1,11728,0.19546666666666668
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2021-10-25 00:00:00,1,1,1,1069,0.017816666666666668
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2022-05-02 00:00:00,1,1,1,1236,0.0206
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2022-06-08 00:00:00,1,1,1,176000,2.933333333333333
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2022-07-27 00:00:00,1,1,1,1646,0.027433333333333334
Cantares de la Revolución Mexicana y Canciones Norteñas,Antonio Aguilar,Sonaron Cuatro Balazos,android,2022-09-07 00:00:00,1,1,1,176000,2.933333333333333
Canto di primavera,Nicola Piovani,La vita è bella: Grande Hotel Valse,windows,2023-02-08 00:00:00,1,1,1,119693,1.9948833333333333
Canto Por Ti,Mijares,Si Me Tenías,android,2021-04-24 00:00:00,1,1,1,1744,0.029066666666666668
Canto Por Ti,Mijares,Si Me Tenías,android,2021-04-26 00:00:00,1,1,1,239995,3.9999166666666666
Caótica Belleza,Esteman,Caótica Belleza,android,2024-08-07 00:00:00,1,1,1,3177,0.05295
Capitol Collectors Series,Bobby Darin,18 Yellow Roses - Remastered,iOS,2016-12-23 00:00:00,1,1,1,25356,0.4226
Capitol Collector's Series,Sammy Davis Jr.,You Are My Lucky Star - 1990 Remaster,iOS,2016-12-23 00:00:00,1,1,1,5061,0.08435
Capitol Gold: The Best Of Tavares,Tavares,Heaven Must Be Missing An Angel - Pt. 1,android,2024-01-13 00:00:00,1,1,1,393960,6.566
Capitol Gold: The Best Of Tavares,Tavares,Heaven Must Be Missing An Angel - Pt. 1,android,2024-01-14 00:00:00,1,1,1,393960,6.566
Capitol Gold: The Best Of Tavares,Tavares,Heaven Must Be Missing An Angel - Pt. 1,android,2024-01-21 00:00:00,1,1,1,393960,6.566
Captain Fantastic And The Brown Dirt Cowboy,Elton John,Captain Fantastic And The Brown Dirt Cowboy,android,2022-02-08 00:00:00,1,1,1,346350,5.7725
Car Button Cloth,The Lemonheads,The Outdoor Type,android,2021-01-26 00:00:00,1,1,1,156271,2.6045166666666666
Car Button Cloth,The Lemonheads,The Outdoor Type,android,2021-02-02 00:00:00,1,1,1,156271,2.6045166666666666
Cara B,Jorge Drexler,Deseo - Cara B,android,2022-10-20 00:00:00,1,1,1,265960,4.432666666666667
Cara B,Jorge Drexler,Un país con el nombre de un río - Cara B,android,2021-09-29 00:00:00,1,1,1,279506,4.658433333333333
Caracal,Disclosure,Magnets,android,2022-07-02 00:00:00,1,1,1,199245,3.32075
Caraluna,Bacilos,Caraluna,android,2016-06-05 00:00:00,1,1,1,268263,2.235525
Caraluna,Bacilos,Caraluna,android,2016-07-03 00:00:00,1,1,1,266160,4.436
Caraluna,Bacilos,Caraluna,android,2016-10-01 00:00:00,1,1,1,85029,1.41715
Caraluna,Bacilos,Caraluna,android,2017-01-15 00:00:00,1,1,1,266160,4.436
Caraluna,Bacilos,Caraluna,android,2017-06-22 00:00:00,1,1,1,10113,0.16855
Caraluna,Bacilos,Caraluna,android,2017-07-21 00:00:00,1,1,1,13455,0.22425
Caraluna,Bacilos,Caraluna,android,2017-07-23 00:00:00,1,1,1,596,0.009933333333333334
Caraluna,Bacilos,Caraluna,android,2017-08-28 00:00:00,1,1,1,112708,1.8784666666666667
Caraluna,Bacilos,Caraluna,android,2017-09-05 00:00:00,1,1,1,1955,0.03258333333333333
Caraluna,Bacilos,Caraluna,android,2017-10-15 00:00:00,1,1,1,2840,0.04733333333333333
Caraluna,Bacilos,Caraluna,android,2017-11-12 00:00:00,1,1,1,266160,4.436
Caraluna,Bacilos,Caraluna,android,2017-12-30 00:00:00,1,1,1,266160,4.436
Caraluna,Bacilos,Caraluna,android,2018-01-25 00:00:00,1,1,1,1918,0.031966666666666664
Caraluna,Bacilos,Caraluna,android,2018-02-21 00:00:00,1,1,1,2727,0.04545
Caraluna,Bacilos,Caraluna,android,2018-08-03 00:00:00,1,1,1,67405,0.5617083333333334
Caraluna,Bacilos,Caraluna,android,2018-11-27 00:00:00,1,1,1,21244,0.35406666666666664
Caraluna,Bacilos,Caraluna,android,2019-01-24 00:00:00,1,1,1,1652,0.027533333333333333
Caraluna,Bacilos,Caraluna,android,2019-04-08 00:00:00,1,1,1,266160,4.436
Caraluna,Bacilos,Caraluna,android,2019-07-29 00:00:00,1,1,1,9644,0.16073333333333334
Caraluna,Bacilos,Caraluna,android,2019-08-26 00:00:00,1,1,1,1274,0.021233333333333333
Caraluna,Bacilos,Caraluna,android,2019-09-05 00:00:00,1,1,1,955,0.015916666666666666
Caraluna,Bacilos,Caraluna,android,2019-10-24 00:00:00,1,1,1,946,0.015766666666666665
Caraluna,Bacilos,Caraluna,android,2019-11-05 00:00:00,1,1,1,923,0.015383333333333334
Caraluna,Bacilos,Caraluna,android,2020-04-06 00:00:00,1,1,1,1590,0.0265
Caraluna,Bacilos,Caraluna,android,2020-09-28 00:00:00,1,1,1,23,0.00038333333333333334
Caraluna,Bacilos,Caraluna,android,2021-02-21 00:00:00,1,1,1,266160,4.436
Caraluna,Bacilos,Caraluna,android,2021-06-01 00:00:00,1,1,1,681,0.01135
Caraluna,Bacilos,Caraluna,android,2021-11-28 00:00:00,1,1,1,266160,4.436
Caraluna,Bacilos,Caraluna,android,2021-12-21 00:00:00,1,1,1,266160,4.436
Caraluna,Bacilos,Caraluna,android,2022-01-11 00:00:00,1,1,1,1260,0.021
Caraluna,Bacilos,Caraluna,android,2022-05-13 00:00:00,1,1,1,266160,4.436
Caraluna,Bacilos,Caraluna,android,2022-07-03 00:00:00,1,1,1,266160,4.436
Caraluna,Bacilos,Caraluna,android,2023-05-21 00:00:00,1,1,1,266160,4.436
Caraluna,Bacilos,Caraluna,android,2023-06-11 00:00:00,1,1,1,266160,4.436
Caraluna,Bacilos,Caraluna,android,2023-12-29 00:00:00,1,1,1,266160,4.436
Caraluna,Bacilos,El Edificio,android,2022-11-15 00:00:00,1,1,1,224065,3.7344166666666667
Caraluna,Bacilos,Mi Primer Millon,android,2016-06-09 00:00:00,1,1,1,237386,3.9564333333333335
Caraluna,Bacilos,Mi Primer Millon,android,2016-06-13 00:00:00,1,1,1,187559,3.125983333333333
Caraluna,Bacilos,Mi Primer Millon,android,2016-07-03 00:00:00,1,1,1,237386,3.9564333333333335
Caraluna,Bacilos,Mi Primer Millon,android,2016-07-18 00:00:00,1,1,1,10779,0.17965
Caraluna,Bacilos,Mi Primer Millon,android,2017-07-21 00:00:00,1,1,1,20540,0.3423333333333333
Caraluna,Bacilos,Mi Primer Millon,android,2017-07-22 00:00:00,1,1,1,1637,0.027283333333333333
Caraluna,Bacilos,Mi Primer Millon,android,2017-08-12 00:00:00,1,1,1,92714,1.5452333333333332
Caraluna,Bacilos,Mi Primer Millon,android,2017-09-06 00:00:00,1,1,1,23699,0.39498333333333335
Caraluna,Bacilos,Mi Primer Millon,android,2017-09-09 00:00:00,1,1,1,3315,0.05525
Caraluna,Bacilos,Mi Primer Millon,android,2017-09-14 00:00:00,1,1,1,2461,0.04101666666666667
Caraluna,Bacilos,Mi Primer Millon,android,2017-12-30 00:00:00,1,1,1,237386,3.9564333333333335
Caraluna,Bacilos,Mi Primer Millon,android,2018-02-03 00:00:00,1,1,1,237386,3.9564333333333335
Caraluna,Bacilos,Mi Primer Millon,android,2018-04-07 00:00:00,1,1,1,237386,3.9564333333333335
Caraluna,Bacilos,Mi Primer Millon,android,2018-04-16 00:00:00,1,1,1,107427,1.79045
Caraluna,Bacilos,Mi Primer Millon,android,2018-05-06 00:00:00,1,1,1,0,0
Caraluna,Bacilos,Mi Primer Millon,android,2018-05-07 00:00:00,1,1,1,3382,0.05636666666666667
Caraluna,Bacilos,Mi Primer Millon,android,2018-05-22 00:00:00,1,1,1,1830,0.0305
Caraluna,Bacilos,Mi Primer Millon,android,2018-05-25 00:00:00,1,1,1,237386,3.9564333333333335
Caraluna,Bacilos,Mi Primer Millon,android,2018-08-05 00:00:00,1,1,1,2386,0.039766666666666665
Caraluna,Bacilos,Mi Primer Millon,android,2018-09-29 00:00:00,1,1,1,4008,0.0668
Caraluna,Bacilos,Mi Primer Millon,android,2018-11-23 00:00:00,1,1,1,237386,3.9564333333333335
Caraluna,Bacilos,Mi Primer Millon,android,2019-04-08 00:00:00,1,1,1,237386,3.9564333333333335
Caraluna,Bacilos,Mi Primer Millon,android,2019-07-16 00:00:00,1,1,1,237386,3.9564333333333335
Caraluna,Bacilos,Mi Primer Millon,android,2019-08-10 00:00:00,1,1,1,1012,0.016866666666666665
Caraluna,Bacilos,Mi Primer Millon,android,2019-10-22 00:00:00,1,1,1,564,0.0094
Caraluna,Bacilos,Mi Primer Millon,android,2019-11-28 00:00:00,1,1,1,1197,0.01995
Caraluna,Bacilos,Mi Primer Millon,android,2020-01-29 00:00:00,1,1,1,1902,0.0317
Caraluna,Bacilos,Mi Primer Millon,android,2020-02-29 00:00:00,1,1,1,861,0.01435
Caraluna,Bacilos,Mi Primer Millon,android,2020-06-15 00:00:00,1,1,1,237386,3.9564333333333335
Caraluna,Bacilos,Mi Primer Millon,android,2020-08-15 00:00:00,1,1,1,888,0.0148
Caraluna,Bacilos,Mi Primer Millon,android,2021-02-20 00:00:00,1,1,1,1253,0.020883333333333334
Caraluna,Bacilos,Mi Primer Millon,android,2021-10-22 00:00:00,1,1,1,56070,0.9345
Caraluna,Bacilos,Mi Primer Millon,android,2021-10-24 00:00:00,1,1,1,625,0.010416666666666666
Caraluna,Bacilos,Mi Primer Millon,android,2021-11-27 00:00:00,1,1,1,5448,0.0908
Caraluna,Bacilos,Mi Primer Millon,android,2022-01-18 00:00:00,1,1,1,237386,3.9564333333333335
Caraluna,Bacilos,Mi Primer Millon,android,2022-07-03 00:00:00,1,1,1,237386,3.9564333333333335
Caraluna,Bacilos,Mi Primer Millon,android,2022-09-30 00:00:00,1,1,1,1216,0.020266666666666665
Caraluna,Bacilos,Mi Primer Millon,android,2023-05-17 00:00:00,1,1,1,1074,0.0179
Caraluna,Bacilos,Mi Primer Millon,android,2024-07-15 00:00:00,1,1,1,1164,0.0194
Caraluna,Bacilos,Mi Primer Millon,cast to device,2020-05-01 00:00:00,1,1,1,21950,0.18291666666666667
Caramelo,Ozuna,Caramelo,android,2020-12-13 00:00:00,1,1,1,217525,3.6254166666666667
Caravanserai,Santana,Eternal Caravan of Reincarnation,iOS,2017-05-30 00:00:00,1,1,1,41749,0.6958166666666666
Caravelle,Polo & Pan,Zoom Zoom,android,2024-05-05 00:00:00,1,1,1,209800,3.4966666666666666
Cardiology,Good Charlotte,1979,android,2021-12-23 00:00:00,1,1,1,359892,2.9991
Caress Of Steel,Rush,Lakeside Park - Live,android,2021-06-04 00:00:00,1,1,1,247600,4.126666666666667
Caribe,Garibaldi,La Ventanita,android,2021-04-26 00:00:00,1,1,1,187958,3.132633333333333
Caribe Mix Reggaeton,Numa y Baruck,Lento,android,2023-02-17 00:00:00,1,1,1,218451,3.64085
Caribou,Elton John,Step Into Christmas - Remastered 1995,android,2024-11-20 00:00:00,1,1,1,272333,4.538883333333334
Caribou,Elton John,The Bitch Is Back - Remastered 1995,android,2024-02-13 00:00:00,1,1,1,224933,3.748883333333333
Cariño Malo,Maria Dolores Pradera,"Tu, Solo Tú",android,2021-04-26 00:00:00,1,1,1,187850,3.1308333333333334
Carita Feliz,Anakena,La Peninsula,android,2024-04-14 00:00:00,1,1,1,180562,3.0093666666666667
Carl Perkins & Friends,George Harrison,Everybody's Trying to Be My Baby,android,2015-06-24 00:00:00,1,1,1,11681,0.19468333333333335
Carl Philipp Emanuel Bach: Der Frühling,Carl Philipp Emanuel Bach,"Sinfonia in A Minor for Two Violins and Basso Continuo, Wq. 156: II. Andantino",cast to device,2020-03-30 00:00:00,1,1,1,173664,2.8944
Carla,Carla Thomas,B-A-B-Y,android,2017-08-20 00:00:00,1,1,1,177000,2.95
Carmen,Georges Bizet,"Carmen, WD. 31, Act I: A la prison",android,2018-02-11 00:00:00,1,1,1,11262,0.1877
Carmen,Georges Bizet,"Carmen, WD. 31, Act I: L'amour Est Un Oiseau Rebelle",android,2018-02-11 00:00:00,1,1,1,17912,0.2985333333333333
"Carmen, Suite Nos. 1, 2; L&apos;Arlésienne, Suite Nos. 1, 2","Saint Petersburg Orchestra of the State Hermitage Museum Camerata, Alexander Titov","Carmen, Suite No.1 : VI. Les Toréadors",android,2022-07-05 00:00:00,1,1,1,141293,2.3548833333333334
Carnaval,Alex Divello,Carnaval - Niels Van Gogh Radio Edit,android,2015-08-28 00:00:00,1,1,1,3111,0.05185
Carnavas,Silversun Pickups,Lazy Eye,android,2021-01-14 00:00:00,1,1,1,354360,5.906
Carnival,Bryce Vine,La La Land,android,2021-10-09 00:00:00,1,1,1,157146,2.6191
Caro Diario un Film Di Nanni Moretti,Nicola Piovani,Caro Diario: Il Campo Di Pallone,android,2022-10-25 00:00:00,1,1,1,68000,1.1333333333333333
Carousel,Luna Luna,Commitment,android,2021-08-29 00:00:00,1,1,1,247293,4.12155
Carousel,Luna Luna,Commitment,android,2021-09-11 00:00:00,1,1,1,247293,4.12155
Carrie & Lowell,Sufjan Stevens,Should Have Known Better,windows,2016-08-29 00:00:00,1,1,1,102310,1.7051666666666667
Carrie & Lowell,Sufjan Stevens,The Only Thing,android,2022-01-10 00:00:00,1,1,1,284120,4.735333333333333
Carrie & Lowell,Sufjan Stevens,The Only Thing,windows,2023-02-09 00:00:00,1,1,1,284130,4.7355
Carried To Dust,Calexico,House of Valparaiso,android,2021-06-15 00:00:00,1,1,1,166674,2.7779
Carried To Dust,Calexico,Inspiracion,android,2021-06-14 00:00:00,1,1,1,214493,3.574883333333333
Carried To Dust,Calexico,Two Silver Trees,android,2021-06-15 00:00:00,1,1,1,229813,3.830216666666667
Carried To Dust,Calexico,Victor Jara's Hands,android,2021-06-15 00:00:00,1,1,1,199182,3.3197
Carry Me,Luca Tudela,Carry Me,android,2023-02-01 00:00:00,1,1,1,128730,2.1455
Carry Me Away,John Mayer,Carry Me Away,android,2019-09-07 00:00:00,1,1,1,37054,0.6175666666666667
Carry Me Away,John Mayer,Carry Me Away,android,2019-09-21 00:00:00,1,1,1,156968,2.6161333333333334
Carry On The Grudge,Jamie T,Love Is Only A Heartbeat Away,android,2021-06-04 00:00:00,1,1,1,153293,2.554883333333333
Carryin' On With Johnny Cash And June Carter,Johnny Cash,Jackson,android,2020-09-12 00:00:00,1,1,1,2251,0.03751666666666666
Carrying Stars (Bonus Version),Nikolaj Grandjean,Uncuff Me,iOS,2016-07-05 00:00:00,1,1,1,3343,0.055716666666666664
Cars 3,Dan Auerbach,Run That Race,android,2021-01-13 00:00:00,1,1,1,104107,1.7351166666666666
Carte Blanche,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),android,2020-12-13 00:00:00,1,1,1,185194,3.0865666666666667
Casablanca (1942 Film Score),Dooley Wilson,As Time Goes By,android,2018-08-26 00:00:00,1,1,1,165281,2.7546833333333334
